text1,text2,joins
this little place has a cute interior decor and affordable city prices.,The last time I went we were seated at a table in a corridor next to the kitchen.,False
this little place has a cute interior decor and affordable city prices.,good selection of wines ranging from affordable to high end.,False
this little place has a cute interior decor and affordable city prices.,"Nice restaurant overall, with classic upscale Italian decor.",True
this little place has a cute interior decor and affordable city prices.,Not impressed with the food.,False
this little place has a cute interior decor and affordable city prices.,The entire dining experience was wonderful!,False
this little place has a cute interior decor and affordable city prices.,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
this little place has a cute interior decor and affordable city prices.,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
this little place has a cute interior decor and affordable city prices.,"Order the panang duck, it's fantastic.",False
this little place has a cute interior decor and affordable city prices.,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
this little place has a cute interior decor and affordable city prices.,"Other than the crappy service from two individuals, it's great.",False
this little place has a cute interior decor and affordable city prices.,They have authentic Indian at amazin prices.,False
this little place has a cute interior decor and affordable city prices.,Ambiance- relaxed and stylish.,True
Two words: Free wine.,Not too crazy about their sake martini.,False
Two words: Free wine.,"Great bagels, spreads and a good place to hang out in.",False
Two words: Free wine.,"The service varys from day to day- sometimes they're very nice, and sometimes not.",False
Two words: Free wine.,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
Two words: Free wine.,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",False
Two words: Free wine.,We always have a delicious meal and always leave feeling satisfied.,False
Two words: Free wine.,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
Two words: Free wine.,First went here to enjoy their garden terrace.,False
Two words: Free wine.,The pizza was pretty good and huge.,False
Two words: Free wine.,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
Two words: Free wine.,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
Two words: Free wine.,They are often crowded on the weekends but they are efficient and accurate with their service.,False
Two words: Free wine.,All my co-workers were amazed at how small the dish was.,False
Two words: Free wine.,"The atmosphere is unheralded, the service impecible, and the food magnificant.",False
Two words: Free wine.,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
Two words: Free wine.,"The wait staff is friendly, and the food has gotten better and better!",False
Two words: Free wine.,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
Two words: Free wine.,Right off the L in Brooklyn this is a nice cozy place with good pizza.,False
Two words: Free wine.,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,False
Two words: Free wine.,I also ordered for delivery and the restaurant forgot half the order.,False
Two words: Free wine.,Our server checked on us maybe twice during the entire meal.,False
Two words: Free wine.,The strong scents coming from the left and right of me negatively affected my taste buds.,False
Two words: Free wine.,We had the lobster sandwich and it was FANTASTIC.,False
Two words: Free wine.,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
Two words: Free wine.,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
Two words: Free wine.,Deep Fried Skewers are good and still rare to find in NYC.,False
Two words: Free wine.,"I have tried to make reservations, but both times, the hostess didn't have my name.",False
Two words: Free wine.,I also recommend the rice dishes or the different varieties of congee (rice porridge).,False
Two words: Free wine.,Their tuna tartar appetizer is to die for.,False
Two words: Free wine.,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
Two words: Free wine.,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",True
Two words: Free wine.,I love Indian food and consider myself to be quite an expert on it.,False
Two words: Free wine.,Some baby pizzas get their wish.,False
Two words: Free wine.,Overall A oh ya even though there is waiting it is deff worth it,False
Two words: Free wine.,The lava cake dessert was incredible and I recommend it.,False
Two words: Free wine.,VT is what baby pizzas hope to be when they grow up.,False
Two words: Free wine.,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
Two words: Free wine.,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,False
Two words: Free wine.,The last time I went we were seated at a table in a corridor next to the kitchen.,False
Two words: Free wine.,good selection of wines ranging from affordable to high end.,True
Two words: Free wine.,"Nice restaurant overall, with classic upscale Italian decor.",False
Two words: Free wine.,Not impressed with the food.,False
Two words: Free wine.,The entire dining experience was wonderful!,False
Two words: Free wine.,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,True
Two words: Free wine.,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
Two words: Free wine.,"Order the panang duck, it's fantastic.",False
Two words: Free wine.,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
Two words: Free wine.,"Other than the crappy service from two individuals, it's great.",False
Two words: Free wine.,They have authentic Indian at amazin prices.,False
Two words: Free wine.,Ambiance- relaxed and stylish.,False
The price is reasonable although the service is poor.,Not too crazy about their sake martini.,False
The price is reasonable although the service is poor.,"Great bagels, spreads and a good place to hang out in.",False
The price is reasonable although the service is poor.,"The service varys from day to day- sometimes they're very nice, and sometimes not.",False
The price is reasonable although the service is poor.,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
The price is reasonable although the service is poor.,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",False
The price is reasonable although the service is poor.,We always have a delicious meal and always leave feeling satisfied.,False
The price is reasonable although the service is poor.,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
The price is reasonable although the service is poor.,First went here to enjoy their garden terrace.,False
The price is reasonable although the service is poor.,The pizza was pretty good and huge.,False
The price is reasonable although the service is poor.,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
The price is reasonable although the service is poor.,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
The price is reasonable although the service is poor.,They are often crowded on the weekends but they are efficient and accurate with their service.,False
The price is reasonable although the service is poor.,All my co-workers were amazed at how small the dish was.,False
The price is reasonable although the service is poor.,"The atmosphere is unheralded, the service impecible, and the food magnificant.",False
The price is reasonable although the service is poor.,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
The price is reasonable although the service is poor.,"The wait staff is friendly, and the food has gotten better and better!",False
The price is reasonable although the service is poor.,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
The price is reasonable although the service is poor.,Right off the L in Brooklyn this is a nice cozy place with good pizza.,False
The price is reasonable although the service is poor.,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,False
The price is reasonable although the service is poor.,I also ordered for delivery and the restaurant forgot half the order.,False
The price is reasonable although the service is poor.,Our server checked on us maybe twice during the entire meal.,False
The price is reasonable although the service is poor.,The strong scents coming from the left and right of me negatively affected my taste buds.,False
The price is reasonable although the service is poor.,We had the lobster sandwich and it was FANTASTIC.,False
The price is reasonable although the service is poor.,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
The price is reasonable although the service is poor.,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
The price is reasonable although the service is poor.,Deep Fried Skewers are good and still rare to find in NYC.,False
The price is reasonable although the service is poor.,"I have tried to make reservations, but both times, the hostess didn't have my name.",False
The price is reasonable although the service is poor.,I also recommend the rice dishes or the different varieties of congee (rice porridge).,False
The price is reasonable although the service is poor.,Their tuna tartar appetizer is to die for.,False
The price is reasonable although the service is poor.,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
The price is reasonable although the service is poor.,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
The price is reasonable although the service is poor.,I love Indian food and consider myself to be quite an expert on it.,False
The price is reasonable although the service is poor.,Some baby pizzas get their wish.,False
The price is reasonable although the service is poor.,Overall A oh ya even though there is waiting it is deff worth it,False
The price is reasonable although the service is poor.,The lava cake dessert was incredible and I recommend it.,False
The price is reasonable although the service is poor.,VT is what baby pizzas hope to be when they grow up.,False
The price is reasonable although the service is poor.,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
The price is reasonable although the service is poor.,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,False
The price is reasonable although the service is poor.,The last time I went we were seated at a table in a corridor next to the kitchen.,False
The price is reasonable although the service is poor.,good selection of wines ranging from affordable to high end.,False
The price is reasonable although the service is poor.,"Nice restaurant overall, with classic upscale Italian decor.",False
The price is reasonable although the service is poor.,Not impressed with the food.,False
The price is reasonable although the service is poor.,The entire dining experience was wonderful!,False
The price is reasonable although the service is poor.,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
The price is reasonable although the service is poor.,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
The price is reasonable although the service is poor.,"Order the panang duck, it's fantastic.",False
The price is reasonable although the service is poor.,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
The price is reasonable although the service is poor.,"Other than the crappy service from two individuals, it's great.",False
The price is reasonable although the service is poor.,They have authentic Indian at amazin prices.,False
The price is reasonable although the service is poor.,Ambiance- relaxed and stylish.,False
"The quantity is also very good, you will come out satisfied.",Not too crazy about their sake martini.,False
"The quantity is also very good, you will come out satisfied.","Great bagels, spreads and a good place to hang out in.",True
"The quantity is also very good, you will come out satisfied.","The service varys from day to day- sometimes they're very nice, and sometimes not.",False
"The quantity is also very good, you will come out satisfied.",One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
"The quantity is also very good, you will come out satisfied.","Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",True
"The quantity is also very good, you will come out satisfied.",We always have a delicious meal and always leave feeling satisfied.,True
"The quantity is also very good, you will come out satisfied.","Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
"The quantity is also very good, you will come out satisfied.",First went here to enjoy their garden terrace.,False
"The quantity is also very good, you will come out satisfied.",The pizza was pretty good and huge.,True
"The quantity is also very good, you will come out satisfied.","The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
"The quantity is also very good, you will come out satisfied.",I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
"The quantity is also very good, you will come out satisfied.",They are often crowded on the weekends but they are efficient and accurate with their service.,False
"The quantity is also very good, you will come out satisfied.",All my co-workers were amazed at how small the dish was.,False
"The quantity is also very good, you will come out satisfied.","The atmosphere is unheralded, the service impecible, and the food magnificant.",False
"The quantity is also very good, you will come out satisfied.","We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
"The quantity is also very good, you will come out satisfied.","The wait staff is friendly, and the food has gotten better and better!",False
"The quantity is also very good, you will come out satisfied.","It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
"The quantity is also very good, you will come out satisfied.",Right off the L in Brooklyn this is a nice cozy place with good pizza.,True
"The quantity is also very good, you will come out satisfied.",Le Pere Pinard has a $15 pre-theater menu that is outstanding.,True
"The quantity is also very good, you will come out satisfied.",I also ordered for delivery and the restaurant forgot half the order.,False
"The quantity is also very good, you will come out satisfied.",Our server checked on us maybe twice during the entire meal.,False
"The quantity is also very good, you will come out satisfied.",The strong scents coming from the left and right of me negatively affected my taste buds.,False
"The quantity is also very good, you will come out satisfied.",We had the lobster sandwich and it was FANTASTIC.,True
"The quantity is also very good, you will come out satisfied.","Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
"The quantity is also very good, you will come out satisfied.","Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
"The quantity is also very good, you will come out satisfied.",Deep Fried Skewers are good and still rare to find in NYC.,True
"The quantity is also very good, you will come out satisfied.","I have tried to make reservations, but both times, the hostess didn't have my name.",False
"The quantity is also very good, you will come out satisfied.",I also recommend the rice dishes or the different varieties of congee (rice porridge).,True
"The quantity is also very good, you will come out satisfied.",Their tuna tartar appetizer is to die for.,True
"The quantity is also very good, you will come out satisfied.","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
"The quantity is also very good, you will come out satisfied.","If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
"The quantity is also very good, you will come out satisfied.",I love Indian food and consider myself to be quite an expert on it.,True
"The quantity is also very good, you will come out satisfied.",Some baby pizzas get their wish.,False
"The quantity is also very good, you will come out satisfied.",Overall A oh ya even though there is waiting it is deff worth it,False
"The quantity is also very good, you will come out satisfied.",The lava cake dessert was incredible and I recommend it.,True
"The quantity is also very good, you will come out satisfied.",VT is what baby pizzas hope to be when they grow up.,False
"The quantity is also very good, you will come out satisfied.","From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
"The quantity is also very good, you will come out satisfied.",Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,True
"The quantity is also very good, you will come out satisfied.",The last time I went we were seated at a table in a corridor next to the kitchen.,False
"The quantity is also very good, you will come out satisfied.",good selection of wines ranging from affordable to high end.,False
"The quantity is also very good, you will come out satisfied.","Nice restaurant overall, with classic upscale Italian decor.",False
"The quantity is also very good, you will come out satisfied.",Not impressed with the food.,False
"The quantity is also very good, you will come out satisfied.",The entire dining experience was wonderful!,False
"The quantity is also very good, you will come out satisfied.",The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
"The quantity is also very good, you will come out satisfied.",Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
"The quantity is also very good, you will come out satisfied.","Order the panang duck, it's fantastic.",True
"The quantity is also very good, you will come out satisfied.","Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
"The quantity is also very good, you will come out satisfied.","Other than the crappy service from two individuals, it's great.",False
"The quantity is also very good, you will come out satisfied.",They have authentic Indian at amazin prices.,True
"The quantity is also very good, you will come out satisfied.",Ambiance- relaxed and stylish.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Not too crazy about their sake martini.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Great bagels, spreads and a good place to hang out in.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","The service varys from day to day- sometimes they're very nice, and sometimes not.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",We always have a delicious meal and always leave feeling satisfied.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Dip the ingredients in with your chopsticks, swirl them around, and eat.",True
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",First went here to enjoy their garden terrace.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",The pizza was pretty good and huge.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",True
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",They are often crowded on the weekends but they are efficient and accurate with their service.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",All my co-workers were amazed at how small the dish was.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","The atmosphere is unheralded, the service impecible, and the food magnificant.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","The wait staff is friendly, and the food has gotten better and better!",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Right off the L in Brooklyn this is a nice cozy place with good pizza.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Le Pere Pinard has a $15 pre-theater menu that is outstanding.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",I also ordered for delivery and the restaurant forgot half the order.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Our server checked on us maybe twice during the entire meal.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",The strong scents coming from the left and right of me negatively affected my taste buds.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",We had the lobster sandwich and it was FANTASTIC.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Deep Fried Skewers are good and still rare to find in NYC.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","I have tried to make reservations, but both times, the hostess didn't have my name.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",I also recommend the rice dishes or the different varieties of congee (rice porridge).,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Their tuna tartar appetizer is to die for.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",I love Indian food and consider myself to be quite an expert on it.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Some baby pizzas get their wish.,True
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Overall A oh ya even though there is waiting it is deff worth it,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",The lava cake dessert was incredible and I recommend it.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",VT is what baby pizzas hope to be when they grow up.,True
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",The last time I went we were seated at a table in a corridor next to the kitchen.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",good selection of wines ranging from affordable to high end.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Nice restaurant overall, with classic upscale Italian decor.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Not impressed with the food.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",The entire dining experience was wonderful!,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Order the panang duck, it's fantastic.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.","Other than the crappy service from two individuals, it's great.",False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",They have authentic Indian at amazin prices.,False
"I stumbled upon this second floor walk-up two Fridays ago when I was with two friends in town from L.A. Being serious sushi lovers, we sat at the sushi bar to be closer to the action.",Ambiance- relaxed and stylish.,False
The fried rice is amazing here.,Not too crazy about their sake martini.,False
The fried rice is amazing here.,"Great bagels, spreads and a good place to hang out in.",True
The fried rice is amazing here.,"The service varys from day to day- sometimes they're very nice, and sometimes not.",False
The fried rice is amazing here.,One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.,False
The fried rice is amazing here.,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",True
The fried rice is amazing here.,We always have a delicious meal and always leave feeling satisfied.,True
The fried rice is amazing here.,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",False
The fried rice is amazing here.,First went here to enjoy their garden terrace.,False
The fried rice is amazing here.,The pizza was pretty good and huge.,True
The fried rice is amazing here.,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",False
The fried rice is amazing here.,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,False
The fried rice is amazing here.,They are often crowded on the weekends but they are efficient and accurate with their service.,False
The fried rice is amazing here.,All my co-workers were amazed at how small the dish was.,False
The fried rice is amazing here.,"The atmosphere is unheralded, the service impecible, and the food magnificant.",False
The fried rice is amazing here.,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",False
The fried rice is amazing here.,"The wait staff is friendly, and the food has gotten better and better!",False
The fried rice is amazing here.,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",False
The fried rice is amazing here.,Right off the L in Brooklyn this is a nice cozy place with good pizza.,True
The fried rice is amazing here.,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,True
The fried rice is amazing here.,I also ordered for delivery and the restaurant forgot half the order.,False
The fried rice is amazing here.,Our server checked on us maybe twice during the entire meal.,False
The fried rice is amazing here.,The strong scents coming from the left and right of me negatively affected my taste buds.,False
The fried rice is amazing here.,We had the lobster sandwich and it was FANTASTIC.,True
The fried rice is amazing here.,"Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!",False
The fried rice is amazing here.,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",False
The fried rice is amazing here.,Deep Fried Skewers are good and still rare to find in NYC.,True
The fried rice is amazing here.,"I have tried to make reservations, but both times, the hostess didn't have my name.",False
The fried rice is amazing here.,I also recommend the rice dishes or the different varieties of congee (rice porridge).,True
The fried rice is amazing here.,Their tuna tartar appetizer is to die for.,True
The fried rice is amazing here.,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",False
The fried rice is amazing here.,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",False
The fried rice is amazing here.,I love Indian food and consider myself to be quite an expert on it.,True
The fried rice is amazing here.,Some baby pizzas get their wish.,False
The fried rice is amazing here.,Overall A oh ya even though there is waiting it is deff worth it,False
The fried rice is amazing here.,The lava cake dessert was incredible and I recommend it.,True
The fried rice is amazing here.,VT is what baby pizzas hope to be when they grow up.,False
The fried rice is amazing here.,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",False
The fried rice is amazing here.,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,True
The fried rice is amazing here.,The last time I went we were seated at a table in a corridor next to the kitchen.,False
The fried rice is amazing here.,good selection of wines ranging from affordable to high end.,False
The fried rice is amazing here.,"Nice restaurant overall, with classic upscale Italian decor.",False
The fried rice is amazing here.,Not impressed with the food.,False
The fried rice is amazing here.,The entire dining experience was wonderful!,False
The fried rice is amazing here.,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,False
